date,crop_name,district,market_name,min_price,max_price,avg_price,unit,quantity_available,weather_condition,season
2022-10-27,Onion,Madaripur,Madaripur Main Bazar,36.06,46.83,41.44,kg,1674,Windy,Autumn
2022-10-28,Onion,Madaripur,Madaripur Main Bazar,33.72,43.78,38.75,kg,1782,Sunny,Autumn
2022-10-29,Onion,Madaripur,Madaripur Main Bazar,28.67,37.22,32.94,kg,1716,Sunny,Autumn
2022-10-30,Onion,Madaripur,Madaripur Main Bazar,33.94,44.07,39.0,kg,1985,Sunny,Autumn
2022-10-31,Onion,Madaripur,Madaripur Main Bazar,31.52,40.93,36.22,kg,1501,Rainy,Autumn
2022-11-01,Onion,Madaripur,Madaripur Main Bazar,31.07,40.34,35.7,kg,1541,Cloudy,Winter
2022-11-02,Onion,Madaripur,Madaripur Main Bazar,33.14,43.03,38.08,kg,1764,Foggy,Winter
2022-11-03,Onion,Madaripur,Madaripur Main Bazar,29.98,38.93,34.46,kg,1639,Sunny,Winter
2022-11-04,Onion,Madaripur,Madaripur Main Bazar,26.02,33.79,29.9,kg,1434,Rainy,Winter
2022-11-05,Onion,Madaripur,Madaripur Main Bazar,25.38,32.96,29.17,kg,1988,Cloudy,Winter
2022-11-06,Onion,Madaripur,Madaripur Main Bazar,31.14,40.43,35.78,kg,1681,Cloudy,Winter
2022-11-07,Onion,Madaripur,Madaripur Main Bazar,25.41,32.99,29.2,kg,1831,Cloudy,Winter
2022-11-08,Onion,Madaripur,Madaripur Main Bazar,24.61,31.95,28.28,kg,1554,Sunny,Winter
2022-11-09,Onion,Madaripur,Madaripur Main Bazar,28.28,36.72,32.5,kg,1762,Rainy,Winter
2022-11-10,Onion,Madaripur,Madaripur Main Bazar,28.46,36.95,32.7,kg,1514,Foggy,Winter
2022-11-11,Onion,Madaripur,Madaripur Main Bazar,28.16,36.56,32.36,kg,1866,Windy,Winter
2022-11-12,Onion,Madaripur,Madaripur Main Bazar,26.75,34.73,30.74,kg,1738,Sunny,Winter
2022-11-13,Onion,Madaripur,Madaripur Main Bazar,31.66,41.11,36.38,kg,1542,Windy,Winter
2022-11-14,Onion,Madaripur,Madaripur Main Bazar,28.94,37.57,33.26,kg,1450,Cloudy,Winter
2022-11-15,Onion,Madaripur,Madaripur Main Bazar,29.0,37.65,33.33,kg,1862,Rainy,Winter
2022-11-16,Onion,Madaripur,Madaripur Main Bazar,29.79,38.68,34.24,kg,1587,Sunny,Winter
2022-11-17,Onion,Madaripur,Madaripur Main Bazar,32.3,41.94,37.12,kg,1539,Sunny,Winter
2022-11-18,Onion,Madaripur,Madaripur Main Bazar,27.61,35.84,31.72,kg,1481,Sunny,Winter
2022-11-19,Onion,Madaripur,Madaripur Main Bazar,25.81,33.51,29.66,kg,1856,Cloudy,Winter
2022-11-20,Onion,Madaripur,Madaripur Main Bazar,26.4,34.27,30.34,kg,1844,Sunny,Winter
2022-11-21,Onion,Madaripur,Madaripur Main Bazar,26.3,34.15,30.22,kg,1965,Rainy,Winter
2022-11-22,Onion,Madaripur,Madaripur Main Bazar,25.66,33.31,29.48,kg,1584,Foggy,Winter
2022-11-23,Onion,Madaripur,Madaripur Main Bazar,27.44,35.63,31.54,kg,1395,Rainy,Winter
2022-11-24,Onion,Madaripur,Madaripur Main Bazar,21.51,27.93,24.72,kg,1691,Rainy,Winter
2022-11-25,Onion,Madaripur,Madaripur Main Bazar,23.94,31.08,27.51,kg,1509,Sunny,Winter
2022-11-26,Onion,Madaripur,Madaripur Main Bazar,27.71,35.98,31.84,kg,1612,Rainy,Winter
2022-11-27,Onion,Madaripur,Madaripur Main Bazar,21.85,28.38,25.12,kg,1833,Foggy,Winter
2022-11-28,Onion,Madaripur,Madaripur Main Bazar,20.91,27.14,24.02,kg,1696,Foggy,Winter
2022-11-29,Onion,Madaripur,Madaripur Main Bazar,14.19,18.43,16.31,kg,1584,Sunny,Winter
2022-11-30,Onion,Madaripur,Madaripur Main Bazar,20.27,26.31,23.29,kg,1469,Sunny,Winter
2022-12-01,Onion,Madaripur,Madaripur Main Bazar,24.83,32.23,28.53,kg,1808,Sunny,Winter
2022-12-02,Onion,Madaripur,Madaripur Main Bazar,20.79,26.99,23.89,kg,1700,Windy,Winter
2022-12-03,Onion,Madaripur,Madaripur Main Bazar,19.39,25.17,22.28,kg,1909,Cloudy,Winter
2022-12-04,Onion,Madaripur,Madaripur Main Bazar,25.4,32.98,29.19,kg,1626,Sunny,Winter
2022-12-05,Onion,Madaripur,Madaripur Main Bazar,29.12,37.8,33.46,kg,2007,Sunny,Winter
2022-12-06,Onion,Madaripur,Madaripur Main Bazar,26.22,34.05,30.14,kg,1799,Sunny,Winter
2022-12-07,Onion,Madaripur,Madaripur Main Bazar,30.44,39.53,34.98,kg,1505,Cloudy,Winter
2022-12-08,Onion,Madaripur,Madaripur Main Bazar,27.37,35.54,31.46,kg,1950,Cloudy,Winter
2022-12-09,Onion,Madaripur,Madaripur Main Bazar,30.01,38.96,34.48,kg,1709,Rainy,Winter
2022-12-10,Onion,Madaripur,Madaripur Main Bazar,27.31,35.46,31.38,kg,1725,Cloudy,Winter
2022-12-11,Onion,Madaripur,Madaripur Main Bazar,24.6,31.94,28.27,kg,1723,Cloudy,Winter
2022-12-12,Onion,Madaripur,Madaripur Main Bazar,30.67,39.82,35.25,kg,1303,Sunny,Winter
2022-12-13,Onion,Madaripur,Madaripur Main Bazar,17.82,23.13,20.48,kg,1503,Cloudy,Winter
2022-12-14,Onion,Madaripur,Madaripur Main Bazar,24.34,31.6,27.97,kg,1756,Foggy,Winter
2022-12-15,Onion,Madaripur,Madaripur Main Bazar,18.57,24.11,21.34,kg,1479,Cloudy,Winter
2022-12-16,Onion,Madaripur,Madaripur Main Bazar,26.54,34.46,30.5,kg,1764,Foggy,Winter
2022-12-17,Onion,Madaripur,Madaripur Main Bazar,31.75,41.22,36.48,kg,1791,Cloudy,Winter
2022-12-18,Onion,Madaripur,Madaripur Main Bazar,16.98,22.04,19.51,kg,1431,Cloudy,Winter
2022-12-19,Onion,Madaripur,Madaripur Main Bazar,23.72,30.8,27.26,kg,1859,Cloudy,Winter
2022-12-20,Onion,Madaripur,Madaripur Main Bazar,21.85,28.38,25.12,kg,1782,Rainy,Winter
2022-12-21,Onion,Madaripur,Madaripur Main Bazar,26.23,34.06,30.15,kg,1901,Sunny,Winter
2022-12-22,Onion,Madaripur,Madaripur Main Bazar,30.87,40.08,35.48,kg,1691,Rainy,Winter
2022-12-23,Onion,Madaripur,Madaripur Main Bazar,28.67,37.23,32.95,kg,1598,Foggy,Winter
2022-12-24,Onion,Madaripur,Madaripur Main Bazar,20.81,27.02,23.92,kg,1705,Rainy,Winter
2022-12-25,Onion,Madaripur,Madaripur Main Bazar,23.9,31.04,27.47,kg,1744,Cloudy,Winter
2022-12-26,Onion,Madaripur,Madaripur Main Bazar,16.5,21.43,18.96,kg,1561,Rainy,Winter
2022-12-27,Onion,Madaripur,Madaripur Main Bazar,19.36,25.14,22.25,kg,1656,Sunny,Winter
2022-12-28,Onion,Madaripur,Madaripur Main Bazar,19.22,24.95,22.08,kg,1601,Foggy,Winter
2022-12-29,Onion,Madaripur,Madaripur Main Bazar,23.57,30.6,27.08,kg,1632,Foggy,Winter
2022-12-30,Onion,Madaripur,Madaripur Main Bazar,25.97,33.72,29.84,kg,1863,Rainy,Winter
2022-12-31,Onion,Madaripur,Madaripur Main Bazar,31.73,41.2,36.47,kg,1377,Cloudy,Winter
2023-01-01,Onion,Madaripur,Madaripur Main Bazar,24.84,32.25,28.54,kg,1878,Sunny,Winter
2023-01-02,Onion,Madaripur,Madaripur Main Bazar,26.71,34.68,30.7,kg,1748,Cloudy,Winter
2023-01-03,Onion,Madaripur,Madaripur Main Bazar,21.79,28.3,25.04,kg,1709,Foggy,Winter
2023-01-04,Onion,Madaripur,Madaripur Main Bazar,22.39,29.07,25.73,kg,1566,Sunny,Winter
2023-01-05,Onion,Madaripur,Madaripur Main Bazar,30.9,40.12,35.51,kg,1680,Rainy,Winter
2023-01-06,Onion,Madaripur,Madaripur Main Bazar,24.73,32.11,28.42,kg,1592,Rainy,Winter
2023-01-07,Onion,Madaripur,Madaripur Main Bazar,27.27,35.41,31.34,kg,1836,Sunny,Winter
2023-01-08,Onion,Madaripur,Madaripur Main Bazar,27.33,35.48,31.4,kg,1711,Sunny,Winter
2023-01-09,Onion,Madaripur,Madaripur Main Bazar,33.33,43.27,38.3,kg,1772,Windy,Winter
2023-01-10,Onion,Madaripur,Madaripur Main Bazar,31.95,41.49,36.72,kg,1775,Cloudy,Winter
2023-01-11,Onion,Madaripur,Madaripur Main Bazar,29.24,37.97,33.6,kg,1713,Cloudy,Winter
2023-01-12,Onion,Madaripur,Madaripur Main Bazar,38.31,49.74,44.03,kg,1516,Sunny,Winter
2023-01-13,Onion,Madaripur,Madaripur Main Bazar,33.18,43.08,38.13,kg,1613,Cloudy,Winter
2023-01-14,Onion,Madaripur,Madaripur Main Bazar,38.78,50.35,44.56,kg,1751,Sunny,Winter
2023-01-15,Onion,Madaripur,Madaripur Main Bazar,35.43,46.01,40.72,kg,1516,Sunny,Winter
2023-01-16,Onion,Madaripur,Madaripur Main Bazar,32.65,42.4,37.52,kg,1474,Windy,Winter
2023-01-17,Onion,Madaripur,Madaripur Main Bazar,40.24,52.24,46.24,kg,1271,Rainy,Winter
2023-01-18,Onion,Madaripur,Madaripur Main Bazar,37.82,49.11,43.46,kg,1821,Rainy,Winter
2023-01-19,Onion,Madaripur,Madaripur Main Bazar,33.28,43.21,38.25,kg,1735,Sunny,Winter
2023-01-20,Onion,Madaripur,Madaripur Main Bazar,32.65,42.39,37.52,kg,1634,Sunny,Winter
2023-01-21,Onion,Madaripur,Madaripur Main Bazar,32.6,42.33,37.47,kg,1759,Windy,Winter
2023-01-22,Onion,Madaripur,Madaripur Main Bazar,35.28,45.81,40.54,kg,1392,Sunny,Winter
2023-01-23,Onion,Madaripur,Madaripur Main Bazar,36.37,47.22,41.8,kg,1798,Cloudy,Winter
2023-01-24,Onion,Madaripur,Madaripur Main Bazar,36.83,47.82,42.32,kg,1723,Cloudy,Winter
2023-01-25,Onion,Madaripur,Madaripur Main Bazar,38.56,50.06,44.31,kg,1709,Sunny,Winter
2023-01-26,Onion,Madaripur,Madaripur Main Bazar,32.27,41.9,37.08,kg,1765,Cloudy,Winter
2023-01-27,Onion,Madaripur,Madaripur Main Bazar,32.08,41.65,36.86,kg,1493,Cloudy,Winter
2023-01-28,Onion,Madaripur,Madaripur Main Bazar,40.66,52.79,46.72,kg,1752,Sunny,Winter
2023-01-29,Onion,Madaripur,Madaripur Main Bazar,37.02,48.07,42.54,kg,1545,Rainy,Winter
2023-01-30,Onion,Madaripur,Madaripur Main Bazar,33.74,43.8,38.77,kg,1530,Foggy,Winter
2023-01-31,Onion,Madaripur,Madaripur Main Bazar,36.58,47.49,42.04,kg,1929,Sunny,Winter
2023-02-01,Onion,Madaripur,Madaripur Main Bazar,38.45,49.92,44.18,kg,1890,Windy,Winter
2023-02-02,Onion,Madaripur,Madaripur Main Bazar,36.81,47.8,42.3,kg,1600,Sunny,Winter
2023-02-03,Onion,Madaripur,Madaripur Main Bazar,40.22,52.22,46.22,kg,1570,Sunny,Winter
2023-02-04,Onion,Madaripur,Madaripur Main Bazar,39.89,51.79,45.84,kg,1876,Windy,Winter
2023-02-05,Onion,Madaripur,Madaripur Main Bazar,30.47,39.56,35.02,kg,1622,Windy,Winter
2023-02-06,Onion,Madaripur,Madaripur Main Bazar,37.4,48.56,42.98,kg,1743,Sunny,Winter
2023-02-07,Onion,Madaripur,Madaripur Main Bazar,34.92,45.34,40.13,kg,1705,Sunny,Winter
2023-02-08,Onion,Madaripur,Madaripur Main Bazar,36.2,47.0,41.6,kg,1673,Rainy,Winter
2023-02-09,Onion,Madaripur,Madaripur Main Bazar,40.04,51.99,46.02,kg,1708,Rainy,Winter
2023-02-10,Onion,Madaripur,Madaripur Main Bazar,38.6,50.12,44.36,kg,1411,Cloudy,Winter
2023-02-11,Onion,Madaripur,Madaripur Main Bazar,33.17,43.07,38.12,kg,1630,Windy,Winter
2023-02-12,Onion,Madaripur,Madaripur Main Bazar,35.06,45.53,40.3,kg,1850,Foggy,Winter
2023-02-13,Onion,Madaripur,Madaripur Main Bazar,41.18,53.47,47.32,kg,1340,Rainy,Winter
2023-02-14,Onion,Madaripur,Madaripur Main Bazar,40.56,52.66,46.61,kg,1509,Rainy,Winter
2023-02-15,Onion,Madaripur,Madaripur Main Bazar,30.12,39.1,34.61,kg,1671,Cloudy,Winter
2023-02-16,Onion,Madaripur,Madaripur Main Bazar,31.77,41.26,36.52,kg,1517,Cloudy,Winter
2023-02-17,Onion,Madaripur,Madaripur Main Bazar,37.4,48.56,42.98,kg,1662,Rainy,Winter
2023-02-18,Onion,Madaripur,Madaripur Main Bazar,34.73,45.1,39.92,kg,1898,Cloudy,Winter
2023-02-19,Onion,Madaripur,Madaripur Main Bazar,36.89,47.89,42.39,kg,1770,Rainy,Winter
2023-02-20,Onion,Madaripur,Madaripur Main Bazar,39.09,50.76,44.92,kg,1359,Foggy,Winter
2023-02-21,Onion,Madaripur,Madaripur Main Bazar,42.67,55.4,49.04,kg,1618,Rainy,Winter
2023-02-22,Onion,Madaripur,Madaripur Main Bazar,34.64,44.98,39.81,kg,1953,Cloudy,Winter
2023-02-23,Onion,Madaripur,Madaripur Main Bazar,36.62,47.55,42.08,kg,1830,Cloudy,Winter
2023-02-24,Onion,Madaripur,Madaripur Main Bazar,35.99,46.73,41.36,kg,1568,Foggy,Winter
2023-02-25,Onion,Madaripur,Madaripur Main Bazar,32.14,41.73,36.94,kg,1925,Sunny,Winter
2023-02-26,Onion,Madaripur,Madaripur Main Bazar,39.42,51.18,45.3,kg,1651,Sunny,Winter
2023-02-27,Onion,Madaripur,Madaripur Main Bazar,32.32,41.97,37.14,kg,1903,Rainy,Winter
2023-02-28,Onion,Madaripur,Madaripur Main Bazar,48.15,62.52,55.34,kg,1825,Sunny,Winter
2023-03-01,Onion,Madaripur,Madaripur Main Bazar,37.73,48.99,43.36,kg,1841,Foggy,Summer
2023-03-02,Onion,Madaripur,Madaripur Main Bazar,37.52,48.72,43.12,kg,1521,Cloudy,Summer
2023-03-03,Onion,Madaripur,Madaripur Main Bazar,47.36,61.49,54.42,kg,1527,Sunny,Summer
2023-03-04,Onion,Madaripur,Madaripur Main Bazar,46.35,60.19,53.27,kg,1268,Rainy,Summer
2023-03-05,Onion,Madaripur,Madaripur Main Bazar,46.34,60.17,53.26,kg,1607,Cloudy,Summer
2023-03-06,Onion,Madaripur,Madaripur Main Bazar,45.27,58.77,52.02,kg,1681,Cloudy,Summer
2023-03-07,Onion,Madaripur,Madaripur Main Bazar,49.62,64.43,57.03,kg,1630,Windy,Summer
2023-03-08,Onion,Madaripur,Madaripur Main Bazar,43.09,55.95,49.52,kg,1746,Foggy,Summer
2023-03-09,Onion,Madaripur,Madaripur Main Bazar,47.03,61.06,54.04,kg,1694,Cloudy,Summer
2023-03-10,Onion,Madaripur,Madaripur Main Bazar,46.01,59.74,52.88,kg,1470,Cloudy,Summer
2023-03-11,Onion,Madaripur,Madaripur Main Bazar,40.97,53.19,47.08,kg,1931,Sunny,Summer
2023-03-12,Onion,Madaripur,Madaripur Main Bazar,49.94,64.84,57.39,kg,1459,Sunny,Summer
2023-03-13,Onion,Madaripur,Madaripur Main Bazar,45.26,58.77,52.02,kg,1759,Cloudy,Summer
2023-03-14,Onion,Madaripur,Madaripur Main Bazar,36.1,46.87,41.48,kg,2063,Windy,Summer
2023-03-15,Onion,Madaripur,Madaripur Main Bazar,48.65,63.17,55.91,kg,1833,Foggy,Summer
2023-03-16,Onion,Madaripur,Madaripur Main Bazar,44.36,57.6,50.98,kg,1550,Sunny,Summer
2023-03-17,Onion,Madaripur,Madaripur Main Bazar,48.92,63.52,56.22,kg,1749,Windy,Summer
2023-03-18,Onion,Madaripur,Madaripur Main Bazar,41.89,54.39,48.14,kg,1559,Sunny,Summer
2023-03-19,Onion,Madaripur,Madaripur Main Bazar,47.71,61.95,54.83,kg,1921,Rainy,Summer
2023-03-20,Onion,Madaripur,Madaripur Main Bazar,45.68,59.31,52.5,kg,1362,Windy,Summer
2023-03-21,Onion,Madaripur,Madaripur Main Bazar,44.84,58.22,51.53,kg,1557,Sunny,Summer
2023-03-22,Onion,Madaripur,Madaripur Main Bazar,47.74,61.98,54.86,kg,1549,Foggy,Summer
2023-03-23,Onion,Madaripur,Madaripur Main Bazar,49.03,63.66,56.34,kg,1768,Rainy,Summer
2023-03-24,Onion,Madaripur,Madaripur Main Bazar,49.63,64.44,57.04,kg,1678,Cloudy,Summer
2023-03-25,Onion,Madaripur,Madaripur Main Bazar,50.65,65.77,58.21,kg,1787,Sunny,Summer
2023-03-26,Onion,Madaripur,Madaripur Main Bazar,48.19,62.57,55.38,kg,1275,Foggy,Summer
2023-03-27,Onion,Madaripur,Madaripur Main Bazar,46.27,60.07,53.17,kg,1752,Sunny,Summer
2023-03-28,Onion,Madaripur,Madaripur Main Bazar,48.35,62.78,55.56,kg,1675,Foggy,Summer
2023-03-29,Onion,Madaripur,Madaripur Main Bazar,45.03,58.46,51.74,kg,1757,Windy,Summer
2023-03-30,Onion,Madaripur,Madaripur Main Bazar,50.69,65.82,58.26,kg,1354,Sunny,Summer
2023-03-31,Onion,Madaripur,Madaripur Main Bazar,45.51,59.09,52.3,kg,1508,Rainy,Summer
2023-04-01,Onion,Madaripur,Madaripur Main Bazar,47.23,61.32,54.28,kg,1750,Sunny,Summer
2023-04-02,Onion,Madaripur,Madaripur Main Bazar,47.77,62.03,54.9,kg,1685,Sunny,Summer
2023-04-03,Onion,Madaripur,Madaripur Main Bazar,46.96,60.97,53.96,kg,1534,Sunny,Summer
2023-04-04,Onion,Madaripur,Madaripur Main Bazar,46.7,60.63,53.67,kg,1776,Cloudy,Summer
2023-04-05,Onion,Madaripur,Madaripur Main Bazar,53.79,69.84,61.82,kg,1391,Windy,Summer
2023-04-06,Onion,Madaripur,Madaripur Main Bazar,47.43,61.59,54.51,kg,1186,Rainy,Summer
2023-04-07,Onion,Madaripur,Madaripur Main Bazar,50.26,65.26,57.76,kg,1697,Sunny,Summer
2023-04-08,Onion,Madaripur,Madaripur Main Bazar,51.92,67.42,59.67,kg,1827,Cloudy,Summer
2023-04-09,Onion,Madaripur,Madaripur Main Bazar,53.16,69.03,61.1,kg,1715,Windy,Summer
2023-04-10,Onion,Madaripur,Madaripur Main Bazar,60.22,78.19,69.2,kg,1789,Sunny,Summer
2023-04-11,Onion,Madaripur,Madaripur Main Bazar,58.73,76.26,67.5,kg,1675,Sunny,Summer
2023-04-12,Onion,Madaripur,Madaripur Main Bazar,57.63,74.82,66.22,kg,1862,Sunny,Summer
2023-04-13,Onion,Madaripur,Madaripur Main Bazar,44.36,57.6,50.98,kg,1327,Cloudy,Summer
2023-04-14,Onion,Madaripur,Madaripur Main Bazar,55.29,71.8,63.54,kg,1868,Cloudy,Summer
2023-04-15,Onion,Madaripur,Madaripur Main Bazar,57.67,74.87,66.27,kg,1507,Foggy,Summer
2023-04-16,Onion,Madaripur,Madaripur Main Bazar,51.27,66.57,58.92,kg,1514,Sunny,Summer
2023-04-17,Onion,Madaripur,Madaripur Main Bazar,51.91,67.4,59.66,kg,1551,Rainy,Summer
2023-04-18,Onion,Madaripur,Madaripur Main Bazar,71.35,92.65,82.0,kg,1585,Foggy,Summer
2023-04-19,Onion,Madaripur,Madaripur Main Bazar,61.3,79.59,70.44,kg,1606,Cloudy,Summer
2023-04-20,Onion,Madaripur,Madaripur Main Bazar,64.78,84.11,74.44,kg,1869,Sunny,Summer
2023-04-21,Onion,Madaripur,Madaripur Main Bazar,52.53,68.21,60.37,kg,1417,Foggy,Summer
2023-04-22,Onion,Madaripur,Madaripur Main Bazar,67.28,87.35,77.32,kg,1645,Sunny,Summer
2023-04-23,Onion,Madaripur,Madaripur Main Bazar,60.43,78.47,69.45,kg,1653,Cloudy,Summer
2023-04-24,Onion,Madaripur,Madaripur Main Bazar,63.97,83.06,73.52,kg,1655,Sunny,Summer
2023-04-25,Onion,Madaripur,Madaripur Main Bazar,59.29,76.99,68.14,kg,1422,Cloudy,Summer
2023-04-26,Onion,Madaripur,Madaripur Main Bazar,58.06,75.38,66.72,kg,1903,Foggy,Summer
2023-04-27,Onion,Madaripur,Madaripur Main Bazar,70.04,90.94,80.49,kg,1833,Rainy,Summer
2023-04-28,Onion,Madaripur,Madaripur Main Bazar,68.83,89.37,79.1,kg,1547,Sunny,Summer
2023-04-29,Onion,Madaripur,Madaripur Main Bazar,68.27,88.64,78.46,kg,1391,Cloudy,Summer
2023-04-30,Onion,Madaripur,Madaripur Main Bazar,65.54,85.1,75.32,kg,2283,Foggy,Summer
2023-05-01,Onion,Madaripur,Madaripur Main Bazar,66.58,86.45,76.52,kg,1662,Windy,Summer
2023-05-02,Onion,Madaripur,Madaripur Main Bazar,67.73,87.94,77.84,kg,1792,Foggy,Summer
2023-05-03,Onion,Madaripur,Madaripur Main Bazar,69.11,89.73,79.42,kg,1966,Sunny,Summer
2023-05-04,Onion,Madaripur,Madaripur Main Bazar,65.61,85.19,75.4,kg,1814,Sunny,Summer
2023-05-05,Onion,Madaripur,Madaripur Main Bazar,53.89,69.97,61.93,kg,1638,Sunny,Summer
2023-05-06,Onion,Madaripur,Madaripur Main Bazar,61.83,80.28,71.06,kg,1565,Sunny,Summer
2023-05-07,Onion,Madaripur,Madaripur Main Bazar,66.37,86.18,76.28,kg,1750,Cloudy,Summer
2023-05-08,Onion,Madaripur,Madaripur Main Bazar,54.57,70.85,62.71,kg,1733,Foggy,Summer
2023-05-09,Onion,Madaripur,Madaripur Main Bazar,70.26,91.22,80.74,kg,1518,Sunny,Summer
2023-05-10,Onion,Madaripur,Madaripur Main Bazar,59.89,77.76,68.82,kg,1681,Foggy,Summer
2023-05-11,Onion,Madaripur,Madaripur Main Bazar,68.25,88.62,78.44,kg,1706,Foggy,Summer
2023-05-12,Onion,Madaripur,Madaripur Main Bazar,70.65,91.74,81.19,kg,1440,Rainy,Summer
2023-05-13,Onion,Madaripur,Madaripur Main Bazar,72.18,93.72,82.95,kg,1961,Rainy,Summer
2023-05-14,Onion,Madaripur,Madaripur Main Bazar,72.09,93.61,82.85,kg,1599,Rainy,Summer
2023-05-15,Onion,Madaripur,Madaripur Main Bazar,68.23,88.59,78.41,kg,1623,Rainy,Summer
2023-05-16,Onion,Madaripur,Madaripur Main Bazar,71.15,92.38,81.76,kg,1284,Rainy,Summer
2023-05-17,Onion,Madaripur,Madaripur Main Bazar,72.04,93.54,82.79,kg,1780,Sunny,Summer
2023-05-18,Onion,Madaripur,Madaripur Main Bazar,72.01,93.5,82.76,kg,1692,Cloudy,Summer
2023-05-19,Onion,Madaripur,Madaripur Main Bazar,68.26,88.63,78.44,kg,1544,Sunny,Summer
2023-05-20,Onion,Madaripur,Madaripur Main Bazar,75.19,97.63,86.41,kg,1700,Sunny,Summer
2023-05-21,Onion,Madaripur,Madaripur Main Bazar,64.81,84.15,74.48,kg,1583,Sunny,Summer
2023-05-22,Onion,Madaripur,Madaripur Main Bazar,63.0,81.79,72.4,kg,1693,Foggy,Summer
2023-05-23,Onion,Madaripur,Madaripur Main Bazar,66.54,86.4,76.47,kg,1710,Rainy,Summer
2023-05-24,Onion,Madaripur,Madaripur Main Bazar,72.77,94.48,83.62,kg,1846,Sunny,Summer
2023-05-25,Onion,Madaripur,Madaripur Main Bazar,63.94,83.02,73.48,kg,1718,Rainy,Summer
2023-05-26,Onion,Madaripur,Madaripur Main Bazar,68.59,89.06,78.82,kg,1836,Sunny,Summer
2023-05-27,Onion,Madaripur,Madaripur Main Bazar,65.31,84.8,75.06,kg,1614,Rainy,Summer
2023-05-28,Onion,Madaripur,Madaripur Main Bazar,65.91,85.58,75.74,kg,1526,Foggy,Summer
2023-05-29,Onion,Madaripur,Madaripur Main Bazar,65.11,84.54,74.82,kg,2035,Sunny,Summer
2023-05-30,Onion,Madaripur,Madaripur Main Bazar,56.49,73.34,64.92,kg,1410,Foggy,Summer
2023-05-31,Onion,Madaripur,Madaripur Main Bazar,56.48,73.34,64.91,kg,1768,Sunny,Summer
2023-06-01,Onion,Madaripur,Madaripur Main Bazar,55.69,72.31,64.0,kg,1575,Sunny,Monsoon
2023-06-02,Onion,Madaripur,Madaripur Main Bazar,60.25,78.23,69.24,kg,1319,Cloudy,Monsoon
2023-06-03,Onion,Madaripur,Madaripur Main Bazar,62.35,80.96,71.66,kg,1683,Cloudy,Monsoon
2023-06-04,Onion,Madaripur,Madaripur Main Bazar,69.79,90.61,80.2,kg,1729,Cloudy,Monsoon
2023-06-05,Onion,Madaripur,Madaripur Main Bazar,57.34,74.45,65.9,kg,1862,Sunny,Monsoon
2023-06-06,Onion,Madaripur,Madaripur Main Bazar,63.35,82.25,72.8,kg,1913,Foggy,Monsoon
2023-06-07,Onion,Madaripur,Madaripur Main Bazar,63.66,82.66,73.16,kg,1589,Sunny,Monsoon
2023-06-08,Onion,Madaripur,Madaripur Main Bazar,60.41,78.44,69.42,kg,1500,Rainy,Monsoon
2023-06-09,Onion,Madaripur,Madaripur Main Bazar,65.4,84.92,75.16,kg,1947,Rainy,Monsoon
2023-06-10,Onion,Madaripur,Madaripur Main Bazar,60.8,78.95,69.88,kg,1639,Windy,Monsoon
2023-06-11,Onion,Madaripur,Madaripur Main Bazar,61.4,79.72,70.56,kg,1889,Rainy,Monsoon
2023-06-12,Onion,Madaripur,Madaripur Main Bazar,61.08,79.31,70.19,kg,1671,Sunny,Monsoon
2023-06-13,Onion,Madaripur,Madaripur Main Bazar,71.16,92.39,81.78,kg,1523,Rainy,Monsoon
2023-06-14,Onion,Madaripur,Madaripur Main Bazar,68.87,89.42,79.15,kg,1971,Windy,Monsoon
2023-06-15,Onion,Madaripur,Madaripur Main Bazar,61.98,80.47,71.22,kg,1792,Sunny,Monsoon
2023-06-16,Onion,Madaripur,Madaripur Main Bazar,68.86,89.41,79.13,kg,1604,Rainy,Monsoon
2023-06-17,Onion,Madaripur,Madaripur Main Bazar,60.24,78.21,69.22,kg,1606,Windy,Monsoon
2023-06-18,Onion,Madaripur,Madaripur Main Bazar,65.69,85.29,75.49,kg,1664,Sunny,Monsoon
2023-06-19,Onion,Madaripur,Madaripur Main Bazar,72.38,93.98,83.18,kg,1768,Cloudy,Monsoon
2023-06-20,Onion,Madaripur,Madaripur Main Bazar,70.63,91.71,81.17,kg,1805,Foggy,Monsoon
2023-06-21,Onion,Madaripur,Madaripur Main Bazar,73.75,95.76,84.76,kg,1934,Sunny,Monsoon
2023-06-22,Onion,Madaripur,Madaripur Main Bazar,62.61,81.29,71.95,kg,1967,Sunny,Monsoon
2023-06-23,Onion,Madaripur,Madaripur Main Bazar,67.58,87.75,77.66,kg,2014,Sunny,Monsoon
2023-06-24,Onion,Madaripur,Madaripur Main Bazar,67.18,87.22,77.2,kg,1682,Cloudy,Monsoon
2023-06-25,Onion,Madaripur,Madaripur Main Bazar,66.33,86.12,76.22,kg,1601,Sunny,Monsoon
2023-06-26,Onion,Madaripur,Madaripur Main Bazar,68.02,88.32,78.17,kg,2144,Rainy,Monsoon
2023-06-27,Onion,Madaripur,Madaripur Main Bazar,69.47,90.21,79.84,kg,1589,Sunny,Monsoon
2023-06-28,Onion,Madaripur,Madaripur Main Bazar,66.05,85.76,75.9,kg,1645,Sunny,Monsoon
2023-06-29,Onion,Madaripur,Madaripur Main Bazar,69.82,90.66,80.24,kg,1899,Foggy,Monsoon
2023-06-30,Onion,Madaripur,Madaripur Main Bazar,72.59,94.26,83.43,kg,1492,Rainy,Monsoon
